Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
New Jersey,US,2020-07-01 04:34:05,40.2989,-74.521,172633,15035,30213.0,126419.0,34.0,1932.7102887913904,,19847.0,,84000034.0,USA,16013.775881848958,11.561336774103351,2020-06-30,1422374.0,8.758235420902095
New Mexico,US,2020-07-01 04:34:05,34.8405,-106.2485,12147,497,5296.0,6354.0,35.0,579.3033194409272,,1876.0,,84000035.0,USA,16106.22516189923,15.444142586646908,2020-06-30,337720.0,4.091545237507203
New York,US,2020-07-01 04:34:05,42.1657,-74.9481,393454,32032,70487.0,290935.0,36.0,2022.529448464474,,89995.0,,84000036.0,USA,20124.531441827025,22.873067753790785,2020-06-30,3914938.0,8.141231249396371
North Carolina,US,2020-07-01 04:34:05,35.6301,-79.8064,65327,1380,45538.0,18409.0,37.0,622.8687718366863,,,,84000037.0,USA,8676.827912514813,,2020-06-30,910033.0,2.112449676244126
North Dakota,US,2020-07-01 04:34:05,47.5289,-99.784,3576,79,3195.0,302.0,38.0,469.25315787954264,,231.0,,84000038.0,USA,13925.638596334682,6.459731543624161,2020-06-30,106122.0,2.20917225950783
Ohio,US,2020-07-01 04:34:05,40.3888,-82.7649,51789,2936,,48926.0,39.0,443.0537851502682,,7839.0,,84000039.0,USA,6740.715709507149,15.136418930660954,2020-06-30,787929.0,5.528200969317808
Oklahoma,US,2020-07-01 04:34:05,35.5653,-96.9289,13757,387,10085.0,3285.0,40.0,347.66491844393096,,1520.0,,84000040.0,USA,8632.790081099913,11.048920549538417,2020-06-30,341597.0,2.8131133241258994
Oregon,US,2020-07-01 04:34:05,44.572,-122.0709,8656,207,2722.0,5727.0,41.0,205.22853843186525,,1038.0,,84000041.0,USA,5634.158791788108,11.991682070240294,2020-06-30,237634.0,2.3914048059149717
Pennsylvania,US,2020-07-01 04:34:05,40.5908,-77.2098,91139,6649,67552.0,16938.0,42.0,711.9128129230544,,,,84000042.0,USA,5969.283366826828,,2020-06-30,764187.0,7.295449807436992
Rhode Island,US,2020-07-01 04:34:05,41.6809,-71.5118,16813,0,1631.0,14232.0,44.0,1587.0888205248261,,2001.0,,84000044.0,USA,22870.57952860262,11.901504787961695,2020-06-30,242282.0,5.6503895794920584
South Carolina,US,2020-07-01 04:34:05,33.8569,-80.945,36399,739,15471.0,20189.0,45.0,706.9532314282751,,2854.0,,84000045.0,USA,7391.593318253839,7.8408747493063,2020-06-30,380572.0,2.0302755570207967
South Dakota,US,2020-07-01 04:34:05,44.2998,-99.4388,6764,91,5872.0,801.0,46.0,764.5883894246257,,666.0,,84000046.0,USA,9052.979735694771,9.846244825547013,2020-06-30,80088.0,1.3453577764636309
Tennessee,US,2020-07-01 04:34:05,35.7478,-86.6923,43509,604,27599.0,15306.0,47.0,637.1048680264993,,2665.0,,84000047.0,USA,11613.805710617416,6.125169505159852,2020-06-30,793127.0,1.388218529499644
Texas,US,2020-07-01 04:34:05,31.0545,-97.5635,163737,2593,84818.0,75787.0,48.0,562.3557359750511,,,,84000048.0,USA,6446.71565592368,,2020-06-30,1869282.0,1.5055807678155282
Utah,US,2020-07-01 04:34:05,40.15,-111.8624,22217,172,12398.0,9647.0,49.0,692.9909874053247,,1444.0,,84000049.0,USA,10628.741861247092,6.4995273889364,2020-06-30,340753.0,0.7741819327541972
Vermont,US,2020-07-01 04:34:05,44.0459,-72.7107,1208,56,953.0,199.0,50.0,193.59315628961411,,,,84000050.0,USA,10539.288352839554,,2020-06-30,65764.0,4.635761589403972
Virginia,US,2020-07-01 04:34:05,37.7693,-78.17,62787,1763,8080.0,52944.0,51.0,735.5967457866358,,8982.0,,84000051.0,USA,7557.056577344622,14.305509102202684,2020-06-30,645034.0,2.8079060952107917
Washington,US,2020-07-01 04:34:05,47.4009,-121.4905,33439,1303,,31492.0,53.0,431.0500488976011,,4323.0,,84000053.0,USA,7199.313240514344,13.17024128686327,2020-06-30,548220.0,4.058006336826712
West Virginia,US,2020-07-01 04:34:05,38.4912,-80.9545,2905,93,2272.0,540.0,54.0,162.09607805609699,,,,84000054.0,USA,9584.258434157466,,2020-06-30,171764.0,3.2013769363166955
Wisconsin,US,2020-07-01 04:34:05,44.2685,-89.6165,28659,784,22587.0,5288.0,55.0,492.2168289069485,,3446.0,,84000055.0,USA,9810.347356449209,12.024145992532887,2020-06-30,571201.0,2.7356153389860083
Wyoming,US,2020-07-01 04:34:05,42.756,-107.3025,1487,20,1097.0,370.0,56.0,256.92904991542247,,117.0,,84000056.0,USA,5817.965681743178,7.8681909885675845,2020-06-30,33672.0,1.3449899125756557
Alabama,US,2020-07-02 04:33:59,32.3182,-86.9023,39647,972,18866.0,19124.0,1.0,794.6263500153473,,2803.0,,84000001.0,USA,8442.532761868051,7.194189209999488,2020-07-01,413953.0,2.4947384631179097
Alaska,US,2020-07-02 04:33:59,61.3707,-152.4044,975,14,528.0,433.0,2.0,133.2795658503578,,,,84000002.0,USA,15638.135726441982,,2020-07-01,114400.0,1.4358974358974361
Arizona,US,2020-07-02 04:33:59,33.7298,-111.4312,84105,1725,9715.0,72665.0,4.0,1155.4921011491451,,4837.0,,84000004.0,USA,7550.726316190065,5.751144402829796,2020-07-01,549596.0,2.0510076689851973
Arkansas,US,2020-07-02 04:33:59,34.9697,-92.3731,21197,277,15163.0,5757.0,5.0,702.3981676742426,,1448.0,,84000005.0,USA,10433.3482227474,6.831155352172477,2020-07-01,314858.0,1.3067886965136577
California,US,2020-07-02 04:33:59,36.1162,-119.6816,247317,6169,,232512.0,6.0,604.0687713267866,,,,84000006.0,USA,10766.73413186598,,2020-07-01,4254176.0,2.5846213146417183
Colorado,US,2020-07-02 04:33:59,39.0598,-105.3111,33029,1697,4502.0,26813.0,8.0,573.2507967026098,,5489.0,,84000008.0,USA,5687.063966814941,16.627287047134377,2020-07-01,327503.0,5.140554949715255
Connecticut,US,2020-07-02 04:33:59,41.5978,-72.7554,46572,4324,8053.0,34195.0,9.0,1306.2623009031254,,10268.0,,84000009.0,USA,13402.595639565625,22.047582238254748,2020-07-01,477841.0,9.284548655844713
Delaware,US,2020-07-02 04:33:59,39.3185,-75.5071,11510,567,6676.0,4325.0,10.0,1182.0112470783474,,,,84000010.0,USA,11438.500499094236,,2020-07-01,111384.0,4.4222415291051265
District of Columbia,US,2020-07-02 04:33:59,38.8974,-77.0268,10365,553,1451.0,8361.0,11.0,1468.6524529258984,,,,84000011.0,USA,14174.302762030127,,2020-07-01,100035.0,5.33526290400386
Florida,US,2020-07-02 04:33:59,27.7663,-81.6868,158997,3550,,155447.0,12.0,740.2874893197546,,15125.0,,84000012.0,USA,9220.496554176076,9.512758102354134,2020-07-01,1980354.0,2.2327465298087383
Georgia,US,2020-07-02 04:33:59,33.0406,-83.6431,84242,2827,,81415.0,13.0,793.4317018357468,,11275.0,,84000013.0,USA,8053.159415425005,13.384060207497447,2020-07-01,855038.0,3.355808266660336
Hawaii,US,2020-07-02 04:33:59,21.0943,-157.4983,926,18,736.0,172.0,15.0,65.40139221624554,,113.0,,84000015.0,USA,5583.6968313519865,12.20302375809935,2020-07-01,79058.0,1.9438444924406049
Idaho,US,2020-07-02 04:33:59,44.2405,-114.4788,6370,92,4233.0,2045.0,16.0,356.45038093186315,,330.0,,84000016.0,USA,5094.386605971244,5.180533751962323,2020-07-01,91040.0,1.444270015698587
Illinois,US,2020-07-02 04:33:59,40.3495,-88.9861,144013,6951,,137062.0,17.0,1136.4822782771314,,,,84000017.0,USA,12919.279715204311,,2020-07-01,1637108.0,4.8266475943144025
Indiana,US,2020-07-02 04:33:59,39.8494,-86.2583,45952,2581,35025.0,8277.0,18.0,682.5684072369006,,7095.0,,84000018.0,USA,7274.213747354327,15.440024373259053,2020-07-01,489716.0,5.7668871866295275
Iowa,US,2020-07-02 04:33:59,42.0115,-93.2105,29514,717,23607.0,5190.0,19.0,935.4467571242476,,,,84000019.0,USA,9818.799582893564,,2020-07-01,309790.0,2.4293555600731858
Kansas,US,2020-07-02 04:33:59,38.5266,-96.7265,14830,277,834.0,13719.0,20.0,509.0422796856089,,1152.0,,84000020.0,USA,6287.444470455295,7.768037761294672,2020-07-01,183173.0,1.8678354686446392
Kentucky,US,2020-07-02 04:33:59,37.6681,-84.6701,15842,572,4052.0,11218.0,21.0,354.59175279838064,,2635.0,,84000021.0,USA,8440.411820650257,16.6330008837268,2020-07-01,377090.0,3.610655220300467
Louisiana,US,2020-07-02 04:33:59,31.1695,-91.8678,60178,3238,43026.0,13914.0,22.0,1294.486268911894,,,,84000022.0,USA,16178.131360520601,,2020-07-01,752088.0,5.3807039117285385
Maine,US,2020-07-02 04:33:59,44.6939,-69.3819,3294,105,2671.0,518.0,23.0,245.05063189437382,,351.0,,84000023.0,USA,7234.05236673977,10.655737704918034,2020-07-01,97241.0,3.1876138433515484
Maryland,US,2020-07-02 04:33:59,39.0639,-76.8021,67918,3205,5001.0,59712.0,24.0,1123.4137433671647,,10902.0,,84000024.0,USA,8975.069801908141,16.051709414293708,2020-07-01,542604.0,4.7189257634205966
Massachusetts,US,2020-07-02 04:33:59,42.2302,-71.5301,108882,8053,,100829.0,25.0,1579.7163962061386,,11352.0,,84000025.0,USA,12454.619171003626,10.425965724362154,2020-07-01,858435.0,7.3960801601733985
Michigan,US,2020-07-02 04:33:59,43.3266,-84.5361,71089,6198,51099.0,13792.0,26.0,711.8255523234187,,,,84000026.0,USA,10632.564379363796,,2020-07-01,1061859.0,8.7186484547539
Minnesota,US,2020-07-02 04:33:59,45.6945,-93.9002,36716,1482,31947.0,3287.0,27.0,651.0353867060828,,4081.0,,84000027.0,USA,10942.327442641648,11.11504521189672,2020-07-01,617107.0,4.036387406035516
Mississippi,US,2020-07-02 04:33:59,32.7416,-89.6787,27900,1082,19388.0,7430.0,28.0,937.4530643459047,,3177.0,,84000028.0,USA,9870.204751173413,11.387096774193546,2020-07-01,293752.0,3.878136200716846
Missouri,US,2020-07-02 04:33:59,38.4561,-92.2884,21404,1018,,20017.0,29.0,342.73314489391976,,,,84000029.0,USA,6350.217061609522,,2020-07-01,389740.0,4.8395531257428095
Montana,US,2020-07-02 04:33:59,46.9219,-110.4544,1016,22,658.0,336.0,30.0,95.06183697643479,,105.0,,84000030.0,USA,8732.402800207341,10.33464566929134,2020-07-01,93330.0,2.1653543307086616
Nebraska,US,2020-07-02 04:33:59,41.1254,-98.2681,19310,276,13737.0,5297.0,31.0,998.2382206856054,,1330.0,,84000031.0,USA,9336.603239854261,6.887622993267738,2020-07-01,180608.0,1.4293112377006731
Nevada,US,2020-07-02 04:33:59,38.3135,-117.0554,19101,511,714.0,17876.0,32.0,620.1309284334949,,,,84000032.0,USA,9223.42894320937,,2020-07-01,284096.0,2.6752526045756766
New Hampshire,US,2020-07-02 04:33:59,43.4525,-71.5639,5802,373,4463.0,966.0,33.0,426.70832257737123,,565.0,,84000033.0,USA,8764.288881975655,9.738021371940713,2020-07-01,119169.0,6.428817649086523
New Jersey,US,2020-07-02 04:33:59,40.2989,-74.521,172934,15078,30300.0,126550.0,34.0,1935.6487532916994,,20054.0,,84000034.0,USA,16245.284102231542,11.664185007677634,2020-07-01,1442937.0,8.769950211716532
New Mexico,US,2020-07-02 04:33:59,34.8405,-106.2485,12276,500,5393.0,6383.0,35.0,585.4554663255802,,1902.0,,84000035.0,USA,16414.357107804208,15.49364613880743,2020-07-01,344181.0,4.0729879439556855
New York,US,2020-07-02 04:33:59,42.1657,-74.9481,394079,32043,70590.0,291446.0,36.0,2025.742227862549,,89995.0,,84000036.0,USA,20416.046193290782,22.836791607774078,2020-07-01,3971648.0,8.131110767130448
North Carolina,US,2020-07-02 04:33:59,35.6301,-79.8064,66751,1398,45538.0,19815.0,37.0,636.4460849093123,,,,84000037.0,USA,8983.890670593408,,2020-07-01,942238.0,2.094350646432263
North Dakota,US,2020-07-02 04:33:59,47.5289,-99.784,3615,80,3210.0,325.0,38.0,474.3708517154772,,234.0,,84000038.0,USA,14070.508698767293,6.473029045643154,2020-07-01,107226.0,2.2130013831258646
Ohio,US,2020-07-02 04:33:59,40.3888,-82.7649,52865,2957,,49989.0,39.0,452.2589420913501,,7911.0,,84000039.0,USA,6775.585802157566,14.964532299252813,2020-07-01,792005.0,5.440272391941738
Oklahoma,US,2020-07-02 04:33:59,35.5653,-96.9289,14119,389,10605.0,3125.0,40.0,356.8133301962537,,1553.0,,84000040.0,USA,8751.9721524368,10.999362561087898,2020-07-01,346313.0,2.7551526312061756
Oregon,US,2020-07-02 04:33:59,44.572,-122.0709,8931,208,2722.0,6001.0,41.0,211.74862254332118,,1055.0,,84000041.0,USA,5769.918797687005,11.812786921957226,2020-07-01,243360.0,2.3289665211062593
Pennsylvania,US,2020-07-02 04:33:59,40.5908,-77.2098,91775,6684,68048.0,17043.0,42.0,716.8807909458444,,,,84000042.0,USA,6067.838364804094,,2020-07-01,776804.0,7.283029147371288
Rhode Island,US,2020-07-02 04:33:59,41.6809,-71.5118,16853,1,1638.0,14259.0,44.0,1590.8646816335506,,2007.0,,84000044.0,USA,23053.048016681758,11.90885895686228,2020-07-01,244215.0,5.672580549457071
South Carolina,US,2020-07-02 04:33:59,33.8569,-80.945,37919,766,15471.0,21682.0,45.0,736.4751664201974,,2854.0,,84000045.0,USA,7572.220946822837,7.526569793507212,2020-07-01,389872.0,2.020095466652601
South Dakota,US,2020-07-02 04:33:59,44.2998,-99.4388,6826,93,5933.0,800.0,46.0,771.5967395346681,,674.0,,84000046.0,USA,9149.627144470356,9.874011133899797,2020-07-01,80943.0,1.3624377380603574
Tennessee,US,2020-07-02 04:33:59,35.7478,-86.6923,45315,609,28283.0,16423.0,47.0,663.5502331614335,,2715.0,,84000047.0,USA,11976.353216362622,5.9913935782853365,2020-07-01,817886.0,1.343925852366766
Texas,US,2020-07-02 04:33:59,31.0545,-97.5635,172859,2649,87556.0,82309.0,48.0,594.4568471639127,,,,84000048.0,USA,6628.348350581243,,2020-07-01,1921948.0,1.452125684581825
Utah,US,2020-07-02 04:33:59,40.15,-111.8624,22716,173,12707.0,9836.0,49.0,708.5557577485421,,1476.0,,84000049.0,USA,10709.996824662083,6.497622820919176,2020-07-01,343358.0,0.7615777425603101
Vermont,US,2020-07-02 04:33:59,44.0459,-72.7107,1210,56,961.0,193.0,50.0,193.91367476029225,,,,84000050.0,USA,10623.90522909859,,2020-07-01,66292.0,4.628099173553719
Virginia,US,2020-07-02 04:33:59,37.7693,-78.17,63203,1786,8131.0,53286.0,51.0,740.4704974589125,,9023.0,,84000051.0,USA,7716.379050881382,14.276221065455756,2020-07-01,658633.0,2.825815230289701
Washington,US,2020-07-02 04:33:59,47.4009,-121.4905,34152,1309,,32096.0,53.0,439.07379919849166,,4361.0,,84000053.0,USA,7318.224957330326,13.043218184537162,2020-07-01,557275.0,4.004785404516226
West Virginia,US,2020-07-02 04:33:59,38.4912,-80.9545,2979,93,2284.0,602.0,54.0,166.22520362447946,,,,84000054.0,USA,9672.867236895188,,2020-07-01,173352.0,3.121852970795569
Wisconsin,US,2020-07-02 04:33:59,44.2685,-89.6165,29199,786,23089.0,5324.0,55.0,501.49130071719145,,3482.0,,84000055.0,USA,10027.28412206991,11.925065926915305,2020-07-01,583832.0,2.6918730093496355
Wyoming,US,2020-07-02 04:33:59,42.756,-107.3025,1514,20,1119.0,375.0,56.0,261.59420415060504,,117.0,,84000056.0,USA,5822.630835978361,7.7278731836195504,2020-07-01,33699.0,1.3210039630118893
Alabama,US,2020-07-03 04:34:05,32.3182,-86.9023,41340,985,22082.0,17044.0,1.0,818.0600976712076,,2835.0,,84000001.0,USA,8560.313347344634,7.067886614644362,2020-07-02,419728.0,2.455685472812944
Alaska,US,2020-07-03 04:34:05,61.3707,-152.4044,1014,14,535.0,465.0,2.0,138.61074848437212,,,,84000002.0,USA,15844.411485281149,,2020-07-02,115909.0,1.3806706114398422
Arizona,US,2020-07-03 04:34:05,33.7298,-111.4312,87445,1764,10137.0,75544.0,4.0,1201.379309018334,,4916.0,,84000004.0,USA,7705.1903515413505,5.621819429355595,2020-07-02,560839.0,2.0172679970267025
Arkansas,US,2020-07-03 04:34:05,34.9697,-92.3731,22075,279,15698.0,6098.0,5.0,731.4921711284101,,1477.0,,84000005.0,USA,10735.852957978715,6.690826727066817,2020-07-02,323987.0,1.2638731596828991
California,US,2020-07-03 04:34:05,36.1162,-119.6816,255494,6265,,240285.0,6.0,623.9841276457668,,,,84000006.0,USA,10980.698301890025,,2020-07-02,4338718.0,2.541066720746299
Colorado,US,2020-07-03 04:34:05,39.0598,-105.3111,33352,1701,4524.0,27110.0,8.0,578.8596664267992,,5513.0,,84000008.0,USA,5786.946996702054,16.538173091345428,2020-07-02,333255.0,5.102744862756862
Connecticut,US,2020-07-03 04:34:05,41.5978,-72.7554,46646,4326,8210.0,34110.0,9.0,1308.3378701349989,,10411.0,,84000009.0,USA,13721.363806055448,22.31916991810659,2020-07-02,489206.0,9.274107104574883
Delaware,US,2020-07-03 04:34:05,39.3185,-75.5071,11731,568,6678.0,4543.0,10.0,1204.7066845765505,,,,84000010.0,USA,11801.422110490836,,2020-07-02,114918.0,4.3474554598925925
District of Columbia,US,2020-07-03 04:34:05,38.8974,-77.0268,10390,554,1465.0,8371.0,11.0,1472.1947887988504,,,,84000011.0,USA,14319.963613125914,,2020-07-02,101063.0,5.332050048123195
Florida,US,2020-07-03 04:34:05,27.7663,-81.6868,169106,3617,,165489.0,12.0,787.3548316566125,,15454.0,,84000012.0,USA,9461.811549326636,9.138646765933792,2020-07-02,2032183.0,2.1388951308646647
Georgia,US,2020-07-03 04:34:05,33.0406,-83.6431,87709,2849,,84860.0,13.0,826.0855765094788,,11500.0,,84000013.0,USA,8318.77000662025,13.111539294713198,2020-07-02,883239.0,3.248241343533732
Hawaii,US,2020-07-03 04:34:05,21.0943,-157.4983,946,18,741.0,187.0,15.0,66.81394928355104,,116.0,,84000015.0,USA,5670.710346698007,12.26215644820296,2020-07-02,80290.0,1.9027484143763211
Idaho,US,2020-07-03 04:34:05,44.2405,-114.4788,6593,92,4393.0,2108.0,16.0,368.9289421481592,,340.0,,84000016.0,USA,5322.749871996822,5.156984680721979,2020-07-02,95121.0,1.3954193841953586
Illinois,US,2020-07-03 04:34:05,40.3495,-88.9861,144013,6951,,137062.0,17.0,1136.4822782771314,,,,84000017.0,USA,12919.279715204311,,2020-07-02,1637108.0,4.8266475943144025
Indiana,US,2020-07-03 04:34:05,39.8494,-86.2583,46387,2589,35405.0,8320.0,18.0,689.0298726170375,,7139.0,,84000018.0,USA,7379.958970437533,15.390087740099595,2020-07-02,496835.0,5.738676784443919
Iowa,US,2020-07-03 04:34:05,42.0115,-93.2105,30259,719,23993.0,5547.0,19.0,959.0595454300537,,,,84000019.0,USA,10064.37258127395,,2020-07-02,317538.0,2.3761525496546483
Kansas,US,2020-07-03 04:34:05,38.5266,-96.7265,15002,280,834.0,13888.0,20.0,514.9462090251858,,1195.0,,84000020.0,USA,6287.444470455295,7.965604586055193,2020-07-02,183173.0,1.8664178109585388
Kentucky,US,2020-07-03 04:34:05,37.6681,-84.6701,16079,581,4726.0,10772.0,21.0,359.8965277897465,,2662.0,,84000021.0,USA,8635.233599236113,16.555755954972323,2020-07-02,385794.0,3.6134087940792337
Louisiana,US,2020-07-03 04:34:05,31.1695,-91.8678,61561,3255,43026.0,15280.0,22.0,1324.2359201117538,,,,84000022.0,USA,16506.94782345701,,2020-07-02,767374.0,5.2874384756582895
Maine,US,2020-07-03 04:34:05,44.6939,-69.3819,3328,105,2698.0,525.0,23.0,247.57999482224534,,354.0,,84000023.0,USA,7500.081832330019,10.63701923076923,2020-07-02,100817.0,3.1550480769230766
Maryland,US,2020-07-03 04:34:05,39.0639,-76.8021,68423,3212,5013.0,60198.0,24.0,1131.7668153127522,,10939.0,,84000024.0,USA,9149.921927723597,15.987314207211025,2020-07-02,553175.0,4.6943279306665895
Massachusetts,US,2020-07-03 04:34:05,42.2302,-71.5301,109338,8132,,101206.0,25.0,1586.3322801600518,,11392.0,,84000025.0,USA,12568.119302958592,10.419067478827124,2020-07-02,866258.0,7.437487424317255
Michigan,US,2020-07-03 04:34:05,43.3266,-84.5361,71678,6212,51099.0,14367.0,26.0,717.723303738103,,,,84000026.0,USA,10865.650724747535,,2020-07-02,1085137.0,8.666536454700188
Minnesota,US,2020-07-03 04:34:05,45.6945,-93.9002,37210,1495,32163.0,3552.0,27.0,659.7948234920293,,4112.0,,84000027.0,USA,11178.513066100766,11.050792797635042,2020-07-02,630427.0,4.017737167428112
Mississippi,US,2020-07-03 04:34:05,32.7416,-89.6787,28770,1092,19388.0,8290.0,28.0,966.685471728734,,3208.0,,84000028.0,USA,10047.850426843548,11.150503997219326,2020-07-02,299039.0,3.7956204379562037
Missouri,US,2020-07-03 04:34:05,38.4561,-92.2884,23029,1044,,21592.0,29.0,368.81899062604083,,,,84000029.0,USA,6473.688978510218,,2020-07-02,397318.0,4.612122283088885
Montana,US,2020-07-03 04:34:05,46.9219,-110.4544,1083,22,672.0,389.0,30.0,101.33067858806973,,106.0,,84000030.0,USA,8902.59717172322,9.787626962142197,2020-07-02,95149.0,2.0313942751615883
Nebraska,US,2020-07-03 04:34:05,41.1254,-98.2681,19452,282,13807.0,5363.0,31.0,1005.5789678289173,,1343.0,,84000031.0,USA,9442.785596420197,6.904174377955995,2020-07-02,182662.0,1.4497223935842072
Nevada,US,2020-07-03 04:34:05,38.3135,-117.0554,19733,525,727.0,18481.0,32.0,640.6493697072486,,,,84000032.0,USA,9243.947384483125,,2020-07-02,284728.0,2.6605179141539548
New Hampshire,US,2020-07-03 04:34:05,43.4525,-71.5639,5822,375,4491.0,956.0,33.0,428.17922337908567,,565.0,,84000033.0,USA,8847.98313759321,9.70456887667468,2020-07-02,120307.0,6.44108553761594
New Jersey,US,2020-07-03 04:34:05,40.2989,-74.521,173411,15107,30383.0,126866.0,34.0,1940.4673847328195,,20141.0,,84000034.0,USA,16481.44207678512,11.685697045649702,2020-07-02,1463913.0,8.764998027338763
New Mexico,US,2020-07-03 04:34:05,34.8405,-106.2485,12520,503,5514.0,6503.0,35.0,597.0920852391872,,1928.0,,84000035.0,USA,16694.732856136576,15.399361022364216,2020-07-02,350060.0,4.017571884984027
New York,US,2020-07-03 04:34:05,42.1657,-74.9481,394954,32064,70698.0,292192.0,36.0,2030.2401190198543,,89995.0,,84000036.0,USA,20775.594761288183,22.78619788633613,2020-07-02,4041593.0,8.11841378996035
North Carolina,US,2020-07-03 04:34:05,35.6301,-79.8064,68216,1409,45538.0,21269.0,37.0,650.4143178105743,,,,84000037.0,USA,9259.269853292557,,2020-07-02,971120.0,2.065497830421016
North Dakota,US,2020-07-03 04:34:05,47.5289,-99.784,3657,80,3235.0,342.0,38.0,479.8822143080221,,234.0,,84000038.0,USA,14197.663707152436,6.398687448728466,2020-07-02,108195.0,2.1875854525567404
Ohio,US,2020-07-03 04:34:05,40.3888,-82.7649,52865,2970,38987.0,11002.0,39.0,452.2589420913501,,7911.0,,84000039.0,USA,6775.585802157566,14.964532299252813,2020-07-02,792005.0,5.440272391941738
Oklahoma,US,2020-07-03 04:34:05,35.5653,-96.9289,14531,395,11048.0,3088.0,40.0,367.2253347320463,,1615.0,,84000040.0,USA,8922.228644081546,11.114169706145482,2020-07-02,353050.0,2.718326336797192
